"","created_at","screen_name","text","display_text_width","is_quote","is_retweet","favorite_count","retweet_count","url_present","video","photo","WD","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","year","month","January","February","March","April","May","June","July","August","September","October","November","hour","afternoon","evening","mentions_count","mentions_presence","hashtag_count","hashtag_presence","emoji_count","emoji_presence","mentions_sqrt","emoji_sqrt","favorite_log","retweet_log","target_fav_norm","target_RT_norm","target_fav","target_RT","tweet_length_scaled","followers_count_scaled","question","athletes_mentions"
"932",2017-03-31,"Columbia1938","Time to stretch it up! Head to Snapchat <U+0001F47B>Columbia1938 for some Tuesday Tips! https://t.co/32HIE33hhY",76,0,0,6,1,0,1,0,"Friday",0,0,0,0,1,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1.79175946922805,0,0,0,0,0,1.46858665868968,0,0,0
"933",2017-03-30,"Columbia1938","Ruy, Amy, and Tomo endured the toughest mountain race in the world. What motivated them to compete? https://t.co/Hocq6EydNR https://t.co/VseNiTOLGK",123,0,0,4,0,1,0,1,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,2.48363920219578,0,1,0
"934",2017-03-30,"Columbia1938","Do you love trail running? Hate it? Have no opinion? Either way, get over to our Snapchat <U+0001F47B> Columbia1938 https://t.co/6iXkuNUdQp",104,0,0,8,2,0,1,0,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2.07944154167984,0.693147180559945,0,0,0,0,2.07329881226778,0,1,0
"935",2017-03-29,"Columbia1938","UTMB is the toughest mountain race in the world. For some it is beyond imagination. Watch the full story here: https://t.co/y0XitYXwDk https://t.co/jIHWKFUaLC",134,0,0,7,2,1,1,0,"Wednesday",0,0,1,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1.94591014905531,0.693147180559945,0,0,0,0,2.72120469110146,0,0,0
"936",2017-03-28,"Columbia1938","The trails are tough. The mountains are steep. Will Ruy be able to conquer the toughest mountain race in the world? https://t.co/uUEV22r5fW",115,0,0,4,0,0,1,0,"Tuesday",0,1,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,2.31086430117346,0,1,0
"937",2017-03-27,"Columbia1938","South Florida is an angler's paradise! Here are some tips for timing your dream fishing trip: https://t.co/hIBbZhBCiq https://t.co/0uRduSYOkA",117,0,0,3,1,1,0,1,"Monday",1,0,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,2.35405802642904,0,0,0
"938",2017-03-27,"Columbia1938","<U+0001F4A5>Hey outdoor loving family! 
Come on over and chat with @alaskatravlnews right now!
#TravelAlaskaChat https://t.co/YcxYglXAV2",101,1,0,3,0,1,0,0,"Monday",1,0,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,20,0,1,1,1,1,1,1,1,1,1,1.09861228866811,0,0,0,0,0,2.00850822438441,0,0,0
"939",2017-03-27,"Columbia1938","""The mountains are so steep. It's beyond my imagination. It's endless"" - Tomo Araki, Ultrarunner https://t.co/yCA34IBAt4",96,0,0,3,0,0,1,0,"Monday",1,0,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,1.90052391124546,0,0,0
"940",2017-03-26,"Columbia1938","For Ultrarunner Amy Sproston, running isn't just about the physical challenges, it's about the life lessons you learn along the way. https://t.co/BppjAXsd5g",132,0,0,6,2,0,1,0,"Sunday",0,0,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1.79175946922805,0.693147180559945,0,0,0,0,2.67801096584588,0,0,0
"941",2017-03-25,"Columbia1938","Rain clouds speak louder than words, especially when you forget your jacket.",76,0,0,23,6,0,0,0,"Saturday",0,0,0,0,0,1,2017,"March",0,0,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,3.13549421592915,1.79175946922805,0,0,0,0,1.46858665868968,0,0,0
"942",2017-03-25,"Columbia1938","Ruy runs to feel alive. The joy of running through beautiful landscapes motivates him. What motivates you to run? https://t.co/JQbJ5hucr5",113,0,0,16,1,0,1,0,"Saturday",0,0,0,0,0,1,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,2.26767057591788,0,1,0
"943",2017-03-25,"Columbia1938","Today we went behind the scenes of Gert's Garage. Tune in to Snapchat @Columbia1938<U+0001F47B>  to see what went down! https://t.co/xyTcVfSUyl",108,0,0,5,3,0,1,0,"Saturday",0,0,0,0,0,1,2017,"March",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1.6094379124341,1.09861228866811,0,0,0,0,2.15968626277894,0,0,0
"944",2017-03-24,"Columbia1938","Whoa! Flashback! <U+0001F4A5>  We've got some retro Columbia fashions on Gert's Garage this week #fbf https://t.co/niMgE15yQJ https://t.co/XX8hErojuP",114,0,0,6,2,1,0,1,"Friday",0,0,0,0,1,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,22,0,1,0,0,1,1,1,1,0,1,1.79175946922805,0.693147180559945,0,0,0,0,2.28926743854567,0,0,0
"945",2017-03-24,"Columbia1938","Looking for some hiking inspo for your next trip to Portland? These hikes are a must: https://t.co/VmRMW6V2sf https://t.co/avtEVVJQSh",109,0,0,12,5,1,0,1,"Friday",0,0,0,0,1,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,2.484906649788,1.6094379124341,0,0,0,0,2.18128312540673,0,1,0
"946",2017-03-23,"Columbia1938","Come hang out with us at the Columbia Flagship store or watch us on Snapchat @columbia1938<U+0001F47B> https://t.co/54nfXoC5MN",91,0,0,9,1,0,1,0,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,23,0,1,1,1,0,0,1,1,1,1,2.19722457733622,0,0,0,0,0,1.79253959810652,0,0,0
"947",2017-03-23,"Columbia1938","We're live on Snapchat at the Columbia flagship store with the Directors of Toughness: Columbia1938 <U+0001F47B>",101,0,0,4,0,0,0,0,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,1,1,0,1,1.38629436111989,0,0,0,0,0,2.00850822438441,0,0,0
"948",2017-03-23,"Columbia1938","We're throwing it back today on Gert's Garage with some retro Columbia gear #tbt
https://t.co/IXvOPzb0RN",104,0,0,5,1,1,0,0,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,19,1,0,0,0,1,1,0,0,0,0,1.6094379124341,0,0,0,0,0,2.07329881226778,0,0,0
"949",2017-03-23,"Columbia1938","BE BEAR AWARE! Tips for handling bear encounters: https://t.co/oLuoX6Ndwo https://t.co/8ip0oPbPyp",73,0,0,22,7,1,0,1,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,3.09104245335832,1.94591014905531,0,0,0,0,1.40379607080631,0,0,0
"950",2017-03-23,"Columbia1938","For #WorldWaterDay let's head over to Vietnam with Columbia Employee, Jinn B. and @PlanetWaterLive: https://t.co/qWyfALnYi8",123,0,0,8,2,1,0,0,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,2.07944154167984,0.693147180559945,0,0,0,0,2.48363920219578,0,0,0
"951",2017-03-22,"Columbia1938","Today for #WorldWaterDay head over to our Snapchat to learn more about a very important cause: columbia1938 <U+0001F47B> https://t.co/qZEMcmKprm",109,0,0,12,4,0,1,0,"Wednesday",0,0,1,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,22,0,1,0,0,1,1,1,1,0,1,2.484906649788,1.38629436111989,0,0,0,0,2.18128312540673,0,0,0
"952",2017-03-22,"Columbia1938","Less than 2% of water on Earth is fresh and accessible. #WorldWaterDay More from @fresH2Otrust https://t.co/Yy9B1s2EF3 https://t.co/OkigmEfyYi",118,0,0,11,2,1,0,1,"Wednesday",0,0,1,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,17,1,0,1,1,1,1,0,0,1,0,2.39789527279837,0.693147180559945,0,0,0,0,2.37565488905683,0,0,0
"953",2017-03-22,"Columbia1938","Teaching someone you <U+2764><U+FE0F> a sport you love? Here are a few tips to help you out:https://t.co/2CEgVVXuJ3 https://t.co/E6vppX6kq4",101,0,0,6,2,1,0,1,"Wednesday",0,0,1,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,2,1,0,1.4142135623731,1.79175946922805,0.693147180559945,0,0,0,0,2.00850822438441,0,1,0
"954",2017-03-22,"Columbia1938","#worldwaterday 
More than half of the #waterways in the nation are considered #impaired under the #cleanwateract
https://t.co/PJIwC10ZFK",140,0,1,0,5,0,0,0,"Wednesday",0,0,1,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,4,1,0,0,0,0,0,1.6094379124341,0,0,0,0,2.8507858668682,0,0,0
"955",2017-03-21,"Columbia1938","In a world of rain jackets,
You're OutDry Extreme.

So yeah, you're pretty special.",83,0,0,11,2,0,0,0,"Tuesday",0,1,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,2.39789527279837,0.693147180559945,0,0,0,0,1.6197646970842,0,0,0
"956",2017-03-21,"Columbia1938","<U+0001F5FA>The Directors of Toughness are checking in from Florida on IG LIVE at 11:30 AM PST. Come on over!
IG: @Columbia1938 https://t.co/idJuhx8okr",116,0,0,5,0,0,0,1,"Tuesday",0,1,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,17,1,0,1,1,0,0,1,1,1,1,1.6094379124341,0,0,0,0,0,2.33246116380125,0,0,0
"957",2017-03-21,"Columbia1938","What's master angler, George Poveromo's dream fishing day? Find out here: https://t.co/xqNsHrJMae https://t.co/Kez9aEX8dt",97,0,0,3,0,1,0,1,"Tuesday",0,1,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,1.92212077387325,0,1,0
"958",2017-03-21,"Columbia1938","It's the #firstdayofspring! What do you love most about Spring? <U+0001F337>",65,0,0,9,3,0,0,0,"Tuesday",0,1,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,2.19722457733622,1.09861228866811,0,0,0,0,1.23102116978399,0,1,0
"959",2017-03-20,"Columbia1938","Spring is here! Forget the umbrella, it's all about rain jackets! #FirstDayofSpring 
https://t.co/MLQuSd5q7F https://t.co/C8aBIkki8V",108,0,0,15,7,1,1,0,"Monday",1,0,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,22,0,1,0,0,1,1,0,0,0,0,2.70805020110221,1.94591014905531,0,0,0,0,2.15968626277894,0,0,0
"960",2017-03-20,"Columbia1938","Running a 100KM race requires not just physical, but mental toughness. Learn how Faith prepared: https://t.co/v70D5nYgdJ https://t.co/4aRoLf8p3u",120,0,0,2,0,1,0,1,"Monday",1,0,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.41884861431241,0,0,0
"961",2017-03-19,"Columbia1938","Can you think your way through a 100KM trail run? Mark shares his insights: https://t.co/w3ZMWk3ikR https://t.co/sG7X6iPAky",99,0,0,2,1,1,0,1,"Sunday",0,0,0,0,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.96531449912883,0,1,0
"962",2017-03-18,"Columbia1938","How to survive and most importantly, enjoy your first endurance race: https://t.co/6gbIxliDMK https://t.co/AiuL14slhf",93,0,0,6,2,1,0,1,"Saturday",0,0,0,0,0,1,2017,"March",0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,1.79175946922805,0.693147180559945,0,0,0,0,1.8357333233621,0,0,0
"963",2017-03-18,"Columbia1938","Were you following our #TTTrailrun challenge on Instagram? Here are our champs <U+0001F3C6>  https://t.co/G83mn6liKj",105,0,0,2,0,1,0,0,"Saturday",0,0,0,0,0,1,2017,"March",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0.693147180559945,0,0,0,0,0,2.09489567489557,0,1,0
"964",2017-03-17,"Columbia1938","Did you miss our #OMNItalk yesterday? Don't fear! We have the recap here: https://t.co/pJTVXNrXP0",97,0,0,4,1,1,0,0,"Friday",0,0,0,0,1,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,21,0,1,0,0,1,1,0,0,0,0,1.38629436111989,0,0,0,0,0,1.92212077387325,0,1,0
"965",2017-03-17,"Columbia1938","What would you do after your first 100KM race? Sleep? Relax? Mark's got a different idea <U+0001F914>  https://t.co/qBgUmasvlo https://t.co/xYYXKvM6rq",115,0,0,5,3,1,0,1,"Friday",0,0,0,0,1,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,1,1,0,1,1.6094379124341,1.09861228866811,0,0,0,0,2.31086430117346,0,1,0
"966",2017-03-16,"Columbia1938","Even during the toughest races, it's important to remember to have fun! #OMNItalk https://t.co/qCop9OnyPV",81,1,0,4,0,1,0,0,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,17,1,0,0,0,1,1,0,0,0,0,1.38629436111989,0,0,0,0,0,1.57657097182862,0,0,0
"967",2017-03-16,"Columbia1938","Great advice to give a runner before their first race! #OMNItalk https://t.co/icrgWfaeDq",64,1,0,3,0,1,0,0,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,17,1,0,0,0,1,1,0,0,0,0,1.09861228866811,0,0,0,0,0,1.2094243071562,0,0,0
"968",2017-03-16,"Columbia1938","What advice would you give someone competing in their first race? #OMNItalk https://t.co/9hTXedB2bS",75,1,0,6,0,1,0,0,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,1.79175946922805,0,0,0,0,0,1.44698979606189,0,1,0
"969",2017-03-16,"Columbia1938","Q5: What's the best advice you can give someone competing in their first race? #OMNItalk https://t.co/CezGq4jEVD",88,0,0,5,3,0,0,1,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,1.6094379124341,1.09861228866811,0,0,0,0,1.72774901022315,0,1,0
"970",2017-03-16,"Columbia1938","Always great to have support during a race! #OMNItalk https://t.co/yTVaPo5rS1",53,1,0,6,0,1,0,0,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,1.79175946922805,0,0,0,0,0,0.971858818250521,0,0,0
"971",2017-03-16,"Columbia1938","Q4: What race essentials do you keep in your pack? #OMNItalk https://t.co/ie781w6AzH",60,0,0,2,3,0,0,1,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,1.12303685664505,0,1,0
"972",2017-03-16,"Columbia1938","West Highland Way Race looks beautiful!  #OMNItalk https://t.co/anoELbQ1G3",50,1,0,9,2,1,0,0,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,2.19722457733622,0.693147180559945,0,0,0,0,0.907068230367153,0,0,0
"973",2017-03-16,"Columbia1938","Q3: How do you prepare for a race? #OMNItalk https://t.co/9tdKmRGsQ9",44,0,0,4,3,0,0,1,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,1.38629436111989,1.09861228866811,0,0,0,0,0.777487054600417,0,1,0
"974",2017-03-16,"Columbia1938","Q2: What's the toughest race you've competed in? Show us your photos! #OMNItalk https://t.co/Eri8nBMYbk",79,0,0,4,3,0,0,1,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,1.38629436111989,1.09861228866811,0,0,0,0,1.53337724657304,0,1,0
"975",2017-03-16,"Columbia1938","Q1: Running is mentally tough. What's the biggest obstacle you've faced during a race? #OMNItalk https://t.co/68RnxNkKSZ",96,0,0,3,3,0,0,1,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0,0,1.90052391124546,0,1,0
"976",2017-03-16,"Columbia1938","#OMNItalk begins now! Come join us! https://t.co/Je0sZMm1RJ",35,0,0,4,2,0,0,1,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0.583115290950313,0,0,0
"977",2017-03-16,"Columbia1938","30 minutes until #OMNItalk! Stretch those typing fingers! https://t.co/VOqCrZNrv7",57,0,0,1,0,0,0,1,"Thursday",0,0,0,1,0,0,2017,"March",0,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.05824626876168,0,0,0
"978",2019-02-13,"UnderArmour","Fun Fact: @stephencurry30 is a savage prankster. The All-Star Weekend #Curry6 represents his mischievous side. #RuinTheGame in the “Coy Fish” colorway this Friday. <U+0001F420> #WEWILL https://t.co/bO0UbgZblq",173,0,0,98,11,0,1,0,"Wednesday",0,0,1,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,20,0,1,1,1,3,1,1,1,1,1,4.58496747867057,2.39789527279837,1,0,0,0,3.56348233358524,0.988697792067108,0,1
"979",2019-02-12,"UnderArmour","No shortcuts. No easy way out. Sometimes you just have to dig deep and work harder than you ever thought possible. @EmilyFurey is training for success. #WEWILL https://t.co/44WOyMaCHU",159,0,0,121,19,0,1,0,"Tuesday",0,1,0,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,23,0,1,1,1,1,1,0,0,1,0,4.79579054559674,2.94443897916644,1,1,0,0,3.26112625679619,0.988697792067108,0,0
"980",2019-02-11,"UnderArmour","You already know we’re starting the week strong. Let’s ride. <U+0001F3CD> <U+0001F525> #WEWILL https://t.co/HqjBIgH6j2",72,0,0,609,116,0,1,0,"Monday",1,0,0,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,15,1,0,0,0,1,1,2,1,0,1.4142135623731,6.4118182677099,4.75359019110636,1,1,1,0,1.38219920817852,0.988697792067108,0,0
"981",2019-02-10,"UnderArmour",".@Scullionxc got to #KNOWQUITTING after he was injured at the 2016 London Marathon. He made the decision to come back. He’s never giving up. Shop the #UAHOVR Infinite now. https://t.co/nNmZfftKGU https://t.co/EKNtY1AR5n",195,0,0,57,14,1,1,0,"Sunday",0,0,0,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,19,1,0,1,1,2,1,0,0,1,0,4.04305126783455,2.63905732961526,1,1,0,0,4.03861331139661,0.988697792067108,0,0
"982",2019-02-10,"UnderArmour","An epic way to go out. @lindseyvonn takes home bronze during the final run of her career at the World Ski Championships. <U+0001F949>#WEWILL https://t.co/1xMpFG16Ip",129,0,0,362,38,0,0,1,"Sunday",0,0,0,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,14,1,0,1,1,1,1,1,1,1,1,5.89164421182577,3.63758615972639,1,1,0,0,2.61322037796251,0.988697792067108,0,1
"983",2019-02-10,"UnderArmour","Lindsey Vonn takes her final bow with world championship downhill bronze https://t.co/Wfcopqdu2q https://t.co/xxqxYXK2uF",135,0,1,0,33,1,0,1,"Sunday",0,0,0,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,3.49650756146648,0,1,0,0,2.74280155372925,0.988697792067108,0,0
"984",2019-02-09,"UnderArmour","The longest standing athlete on #TeamUA is ready to take the slopes for one last ride. Her story is one of dedication, grit and perseverance. Thank you, @lindseyvonn for paving the way for generations of female athletes to come – your next chapter is just getting started. #WEWILL https://t.co/sWyTZA3H2c",280,0,0,174,33,0,1,0,"Saturday",0,0,0,0,0,1,2019,"February",0,1,0,0,0,0,0,0,0,0,0,21,0,1,1,1,2,1,0,0,1,0,5.15905529921453,3.49650756146648,1,1,0,0,5.87434663475871,0.988697792067108,0,1
"985",2019-02-09,"UnderArmour","Your running shoe just got smarter. Connect the #UAHOVR Infinite with @MapMyRun to track your data and get personalized coaching plans. Elevate your training now. https://t.co/NxgrcG8lqj https://t.co/8PRaQr8T9W",186,0,0,53,7,1,1,0,"Saturday",0,0,0,0,0,1,2019,"February",0,1,0,0,0,0,0,0,0,0,0,16,1,0,1,1,1,1,0,0,1,0,3.97029191355212,1.94591014905531,1,0,0,0,3.84424154774651,0.988697792067108,0,0
"986",2019-02-08,"UnderArmour","Three new colorways, same mindset. The #UAForge96 CLRBLK has arrived. Shop now. https://t.co/Vf5U0azZ9K https://t.co/N7MjsU0LJ9",103,0,0,45,4,1,0,1,"Friday",0,0,0,0,1,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,19,1,0,0,0,1,1,0,0,0,0,3.80666248977032,1.38629436111989,1,0,0,0,2.05170194963999,0.988697792067108,0,0
"987",2019-02-08,"UnderArmour","Excellence isn’t the finish line. It’s the starting point. @StephenCurry30 works to become successful on the court with his team and at home with his family. Push yourself to become better in the #Curry6 “Working on Excellence”. #RuinTheGame now. https://t.co/eSNSTXn0A1 https://t.co/8p7Hl7xIoa",270,0,0,109,11,1,0,1,"Friday",0,0,0,0,1,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,15,1,0,1,1,2,1,0,0,1,0,4.69134788222914,2.39789527279837,1,0,0,0,5.65837800848081,0.988697792067108,0,1
"988",2019-02-07,"UnderArmour","The #UAHOVR Phantom SE features our Speedform 2.0 sockliner, anatomically shaped for one of your smoothest rides ever. Run better now. https://t.co/HfaJR0KnqE https://t.co/YhN0xRsCkB",158,0,0,156,19,1,0,1,"Thursday",0,0,0,1,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,19,1,0,0,0,1,1,0,0,0,0,5.04985600724954,2.94443897916644,1,1,0,0,3.2395293941684,0.988697792067108,0,0
"989",2019-02-07,"UnderArmour","Back for more. The #UAForge96 returns tomorrow, 2/8. #WEWILL https://t.co/LhDQJyje0R",60,0,0,56,7,0,0,1,"Thursday",0,0,0,1,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,15,1,0,0,0,2,1,0,0,0,0,4.02535169073515,1.94591014905531,1,0,0,0,1.12303685664505,0.988697792067108,0,0
"990",2019-02-07,"UnderArmour","The tradition continues. <U+0001F440> like there’s a special <U+0001F4E6> on the way from Tom Brady. <U+0001F64C> #WEWILL #TB12 https://t.co/alFQLOWZHa",94,0,0,353,53,0,1,0,"Thursday",0,0,0,1,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,1,0,1.73205080756888,5.8664680569333,3.97029191355212,1,1,0,0,1.85733018598988,0.988697792067108,0,0
"991",2019-02-06,"UnderArmour","Fast is a lifestyle. Innovative cushioning technology and aerodynamic design come together in the new #UAHOVR Phantom SE. Shop now. https://t.co/0BK0OmINca https://t.co/54ic1DHGZl",155,0,0,62,8,1,1,0,"Wednesday",0,0,1,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,20,0,1,0,0,1,1,0,0,0,0,4.12713438504509,2.07944154167984,1,0,0,0,3.17473880628504,0.988697792067108,0,0
"992",2019-02-06,"UnderArmour","Every detail of the #UAHOVR Infinite was constructed to support runners. Our groundbreaking cushioning platform provides athletes with maximum efficiency in every single step. Shop now. https://t.co/klk1J83Zxf https://t.co/MoskFH8oQp",209,0,0,58,7,1,0,1,"Wednesday",0,0,1,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4.06044301054642,1.94591014905531,1,0,0,0,4.34096938818566,0.988697792067108,0,0
"993",2019-02-05,"UnderArmour","Count ‘em. Tom Brady’s favorite part of winning is sharing the #VIctory with his family &amp; city. #WEWILL #TB12 https://t.co/uygpeCJT5d",113,0,0,109,8,0,0,1,"Tuesday",0,1,0,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,20,0,1,0,0,3,1,0,0,0,0,4.69134788222914,2.07944154167984,1,0,0,0,2.26767057591788,0.988697792067108,0,0
"994",2019-02-05,"UnderArmour","Success is not given. It’s earned. @StephenCurry30 perfects his craft by pouring his life into his passion. The latest #Curry6 pays homage to the 6<U+FE0F><U+20E3>-time all-<U+2B50><U+FE0F>’s relentless work ethic. #RuinTheGame in the “Working on Excellence” colorway. Available Friday. #WEWILL https://t.co/aAKqRFUpyE",266,0,0,107,13,0,0,1,"Tuesday",0,1,0,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,16,1,0,1,1,3,1,4,1,1,2,4.67282883446191,2.56494935746154,1,1,0,0,5.57199055796965,0.988697792067108,0,1
"995",2019-02-04,"UnderArmour","The “quitting distance” is something we all face – even @aishapraught, Olympian steeplechaser for the Jamaican team, World Finalist, and Commonwealth Games Gold medalist. Shop the #UAHOVR Infinite now. https://t.co/9vX2QV9lMx https://t.co/r9ciu3OOJt",225,0,0,67,15,1,1,0,"Monday",1,0,0,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,22,0,1,1,1,1,1,0,0,1,0,4.20469261939097,2.70805020110221,1,1,0,0,4.68651919023029,0.988697792067108,0,0
"996",2019-02-04,"UnderArmour","Whatever it takes. Tom Brady delivered when his team needed him most. Now it’s <U+23F0> for the parade in Boston. #WEWILL #TB12 https://t.co/ucjh8RqDbH",120,0,0,154,16,0,1,0,"Monday",1,0,0,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,18,1,0,0,0,2,1,1,1,0,1,5.03695260241363,2.77258872223978,1,1,0,0,2.41884861431241,0.988697792067108,0,0
"997",2019-02-04,"UnderArmour","Let the confetti fly. <U+0001F389> Celebrate with the 6-time world champ by copping the official Tom Brady #VIctory tee now. https://t.co/tAFRuZJeeH https://t.co/pWgxU2Nl2m",137,0,0,140,19,1,0,1,"Monday",1,0,0,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,1,0,1,4.9416424226093,2.94443897916644,1,1,0,0,2.78599527898483,0.988697792067108,0,0
"998",2019-02-04,"UnderArmour","It’s official, Tom Brady has more <U+0001F3C6> than any other player in the history of <U+0001F3C8>. Congratulations to the greatest QB of all time. #WEWILL #TB12 https://t.co/7eTFdr62gQ",140,0,0,1177,286,0,1,0,"Monday",1,0,0,0,0,0,2019,"February",0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,2,1,0,1.4142135623731,7.07072410726028,5.65599181081985,1,1,1,1,2.8507858668682,0.988697792067108,0,0
